Depth_mean,Depth_min,Depth_max,Qf,valid,slope,phasedetect,Lat,Lon,Sog,Cog,Roll,Pitch,Heave,Head
-123.94,-123.45,-125.31,2.9229549169540405,100.0,0.05,89.0,46.12812545,-3.2693272,6.725701949655034,157.96,-0.42,0.89,-0.23,159.41
-122.65,-122.19,-123.78,2.9258908939361574,100.0,0.12,87.0,46.1280695,-3.2692988,6.706263504713834,157.87,1.09,0.09,1.01,158.93
-122.31,-121.72,-123.71,2.9296007215976716,100.0,0.17,89.0,46.12798555,-3.2692677,6.628509724949036,159.07,1.09,-0.28,0.86,158.64
-122.94,-122.22,-124.25,2.9223688793182374,100.0,0.24,86.5,46.12795755,-3.2692548,6.609071280007837,159.42,-0.69,-0.5,0.2,159.11
-123.43,-122.86,-124.42,2.9206357181072233,100.0,0.11,88.0,46.12792915,-3.2692397,6.589632835066637,159.6,-1.58,-0.41,-0.14,159.43
-124.33,-123.66,-125.92,2.9204095995426176,100.0,0.04,89.0,46.12787185,-3.2692019,6.589632835066637,159.39,-2.18,0.38,-0.99,159.58
-124.6,-123.73,-125.66,2.924158374071121,100.0,0.1,88.5,46.12781595,-3.2691587,6.628509724949036,158.57,-0.9,0.57,-0.82,159.12
-123.8,-123.14,-125.37,2.9128086912631987,100.0,0.12,85.5,46.1277613,-3.2691215,6.628509724949036,157.83,1.16,-0.08,0.15,158.88
-123.19,-122.28,-124.34,2.903293490409851,100.0,0.16,88.0,46.1277053,-3.2690926,6.609071280007837,157.89,1.51,-0.25,0.21,158.97
-123.63,-123.09,-124.8,2.9175158739089966,100.0,0.18,89.0,46.1276485,-3.2690613,6.589632835066637,158.22,0.78,-0.04,-0.1,159.08
-124.05,-123.33,-125.21,2.92793802857399,100.0,0.17,86.0,46.12762025,-3.2690433,6.589632835066637,158.19,-0.79,0.26,-0.36,159.25
-123.72,-123.04,-125.17,2.9096314656734465,100.0,0.06,86.5,46.1275644,-3.2690065,6.609071280007837,157.86,-0.92,0.28,0.12,159.43
-123.32,-122.66,-124.64,2.928200534582138,100.0,0.15,88.0,46.1275084,-3.2689748,6.589632835066637,157.7,0.01,0.42,0.45,159.12
-123.12,-122.62,-124.34,2.947268335819244,100.0,0.15,89.0,46.1274257,-3.2689362,6.550755945184238,158.31,0.42,-0.07,0.57,158.82
-123.06,-122.55,-124.41,2.9156711876392363,100.0,0.23,87.5,46.1273985,-3.2689236,6.511879055301839,158.58,0.16,-0.3,0.47,158.94
-123.49,-122.99,-124.52,2.904080438017845,100.0,0.2,87.5,46.127371,-3.2689097,6.49244061036064,158.79,-0.79,-0.34,-0.07,159.39
-124.06,-123.46,-124.98,2.9272605240345,100.0,0.11,89.0,46.12731545,-3.2688765,6.47300216541944,158.87,-1.25,-0.02,-0.5,159.82
-124.27,-123.86,-125.49,2.9383431005477907,100.0,0.15,88.5,46.1272592,-3.2688386,6.49244061036064,158.49,-0.75,0.68,-0.69,159.71
-124.44,-123.84,-126.58,2.917460610866547,100.0,0.25,85.5,46.1272037,-3.2688024,6.511879055301839,158.04,0.15,0.34,-0.47,159.12
-124.01,-123.37,-125.35,2.919478256702423,100.0,0.21,88.0,46.12715065,-3.2687696,6.49244061036064,157.86,0.31,-0.19,-0.17,159.14
-123.62,-122.79,-124.91,2.9263572084903715,100.0,0.2,87.5,46.12709705,-3.2687366,6.47300216541944,157.77,0.13,-0.58,0.14,159.59
-123.92,-123.12,-125.52,2.9260704159736632,100.0,0.17,86.0,46.1270406,-3.268703,6.47300216541944,157.65,0.22,0.52,-0.16,159.78
-123.91,-123.3,-125.51,2.9213099509477614,100.0,0.26,89.5,46.12701225,-3.2686873,6.47300216541944,157.69,0.22,0.53,0.1,159.51
-123.53,-122.97,-125.11,2.916304745078087,100.0,0.25,88.5,46.12695695,-3.2686579,6.47300216541944,157.89,0.06,0.28,0.32,159.34
-123.15,-122.27,-124.56,2.9315029525756837,100.0,0.27,88.0,46.12690295,-3.2686318,6.453563720478241,158.16,0.02,0.06,0.64,159.19
-123.1,-122.38,-124.58,2.9204795038700104,100.0,0.23,86.0,46.12684865,-3.2686088,6.4146868305958415,158.74,-0.29,-0.2,0.47,159.33
-123.72,-122.98,-125.56,2.9244020915031435,100.0,0.26,86.5,46.12679445,-3.2685805,6.3758099407134425,159.18,-0.7,-0.27,0.1,159.37
-124.26,-123.55,-125.64,2.9234327459335328,100.0,0.24,87.0,46.12674025,-3.2685452,6.3758099407134425,158.94,-1.24,0.06,-0.58,159.63
-124.35,-123.7,-126.4,2.914186733961105,100.0,0.25,88.0,46.12671275,-3.268527,6.3758099407134425,158.71,-0.86,0.17,-0.52,159.78
-124.18,-123.71,-125.42,2.9343646609783174,100.0,0.2,87.5,46.1266576,-3.2684918,6.395248385654642,158.32,0.25,0.23,-0.32,159.8
-124.31,-123.81,-125.63,2.924440836310387,100.0,0.19,88.5,46.1266028,-3.2684591,6.395248385654642,158.2,0.53,0.28,-0.46,159.55
-124.39,-123.66,-125.46,2.939671334028244,100.0,0.26,87.5,46.12655015,-3.2684244,6.395248385654642,158.0,-0.21,-0.0,-0.31,159.66
-123.95,-123.18,-125.86,2.9229633700847626,100.0,0.23,88.5,46.1264698,-3.2683756,6.356371495772243,157.62,0.25,0.09,0.48,159.81
-123.47,-122.61,-125.51,2.9181408667564392,100.0,0.27,88.5,46.12644195,-3.268362,6.356371495772243,157.71,0.58,0.32,0.53,159.81
-123.5,-122.84,-125.05,2.928412975072861,100.0,0.28,88.5,46.1264138,-3.2683501,6.356371495772243,157.95,0.62,0.48,0.41,159.66
-123.76,-122.74,-125.52,2.9309297114610673,100.0,0.29,87.5,46.12635895,-3.2683261,6.356371495772243,158.67,-0.53,-0.01,0.13,159.42
-123.74,-123.11,-125.44,2.9241532945632933,100.0,0.29,86.5,46.1263063,-3.2682969,6.317494605889844,158.92,-1.6,-0.3,0.16,159.68
-123.8,-122.58,-125.09,2.922555152177811,100.0,0.26,87.0,46.1262259,-3.2682497,6.2980561609486445,158.66,-0.62,0.33,0.01,159.85
-123.81,-123.33,-125.0,2.9189165580272673,100.0,0.26,89.0,46.12619865,-3.2682362,6.2980561609486445,158.7,0.28,0.31,0.05,159.77
-123.94,-123.27,-125.82,2.927524130344391,100.0,0.27,88.5,46.1261447,-3.2682092,6.278617716007445,159.06,0.71,-0.2,-0.11,159.59
-124.44,-123.74,-125.84,2.930478768348694,100.0,0.32,89.0,46.12611805,-3.2681933,6.278617716007445,159.1,-0.72,-0.35,-0.64,159.84
-124.74,-123.59,-126.3,2.907961894273758,100.0,0.34,87.5,46.12606425,-3.2681557,6.278617716007445,158.74,-1.43,0.17,-0.76,160.24
-124.77,-123.77,-125.95,2.9406575953960417,100.0,0.23,89.0,46.12600985,-3.2681154,6.317494605889844,157.97,-0.19,0.9,-0.58,160.1
-124.39,-123.55,-125.56,2.926617547273636,100.0,0.21,87.0,46.12595675,-3.2680813,6.3369330508310435,157.5,0.68,0.82,-0.22,159.77
-123.3,-122.55,-125.07,2.9164309906959534,100.0,0.31,86.0,46.12590445,-3.268058,6.2980561609486445,157.71,1.61,-0.3,0.95,159.39
-123.02,-122.3,-124.75,2.923105778694153,100.0,0.3,89.5,46.12587765,-3.2680484,6.278617716007445,158.14,0.58,-0.57,0.7,159.72
-124.05,-123.07,-126.18,2.9248899191617967,100.0,0.26,87.5,46.1258235,-3.2680229,6.2203023811838465,158.92,-1.21,0.32,-0.35,160.02
-124.46,-123.54,-125.87,2.919373798966408,100.0,0.28,88.5,46.12576915,-3.2679902,6.239740826125046,158.88,-1.61,0.59,-0.45,160.04
-123.89,-123.1,-125.57,2.9279130518436434,100.0,0.24,89.5,46.1256893,-3.2679449,6.239740826125046,158.67,-0.46,0.08,0.25,160.0
-123.74,-122.85,-125.46,2.915778188705444,100.0,0.39,87.0,46.1256631,-3.2679309,6.2203023811838465,158.74,0.03,0.3,0.08,159.79
-124.03,-123.28,-125.45,2.9246885097026825,100.0,0.31,87.0,46.12563725,-3.2679172,6.2203023811838465,158.8,0.45,0.01,-0.05,159.61
-123.89,-123.04,-125.59,2.9198738205432893,100.0,0.28,89.5,46.1255862,-3.2678899,6.1814254913014475,158.94,0.21,-0.56,0.05,159.82
-124.27,-123.35,-125.45,2.9302419793605803,100.0,0.29,87.5,46.1255337,-3.2678586,6.161987046360248,158.93,-0.63,-0.5,-0.43,160.3
-124.99,-124.35,-126.67,2.9200657629966735,100.0,0.24,90.0,46.12547905,-3.2678214,6.1814254913014475,158.53,-0.97,0.5,-0.89,160.42
-124.67,-124.01,-126.25,2.9182048362493513,100.0,0.26,86.5,46.12542505,-3.2677845,6.2203023811838465,157.97,-0.16,0.63,-0.35,160.22
-124.03,-123.35,-125.21,2.941208771467209,100.0,0.22,88.5,46.1253726,-3.2677549,6.2203023811838465,157.77,0.95,0.6,0.35,159.99
-123.46,-122.57,-125.07,2.9310597836971284,100.0,0.28,88.5,46.12534695,-3.2677435,6.200863936242647,157.93,0.83,-0.15,0.73,159.73
-123.27,-122.26,-124.87,2.944442530870438,100.0,0.31,89.5,46.1252967,-3.2677222,6.1425486014190485,158.54,0.41,-0.45,0.73,159.64
-123.53,-122.66,-125.09,2.934781050682068,100.0,0.34,87.5,46.1252452,-3.2676992,6.08423326659545,159.09,-0.64,-0.48,0.31,159.93
-124.2,-123.44,-125.4,2.929784752726555,100.0,0.26,88.5,46.1251916,-3.2676705,6.08423326659545,159.36,-1.33,-0.0,-0.37,160.41
-124.62,-123.68,-126.57,2.9283805334568025,100.0,0.29,89.0,46.12513735,-3.2676369,6.1036717115366494,159.16,-1.22,0.58,-0.61,160.4
-124.65,-123.96,-126.11,2.9408730936050413,100.0,0.27,86.5,46.12508485,-3.2676032,6.1425486014190485,158.8,-0.79,0.77,-0.57,160.21
-124.3,-123.56,-125.64,2.9286116045713424,100.0,0.29,88.0,46.1250597,-3.2675877,6.123110156477849,158.62,0.39,0.42,-0.14,159.75
-123.74,-122.83,-125.59,2.926815185546875,100.0,0.34,88.0,46.12501055,-3.2675614,6.08423326659545,158.57,1.09,-0.54,0.44,159.7
-123.73,-122.96,-125.26,2.9308369195461275,100.0,0.34,86.0,46.12495995,-3.2675365,6.045356376713051,158.85,0.42,-0.64,0.12,160.17
-124.49,-123.22,-126.02,2.921238512992859,100.0,0.34,89.5,46.1249068,-3.2675048,6.025917931771851,158.91,-0.67,0.44,-0.7,160.39
-124.9,-124.12,-126.61,2.929267267584801,100.0,0.28,88.0,46.12485335,-3.2674694,6.06479482165425,158.55,-0.95,0.68,-0.72,160.32
-124.55,-123.45,-126.18,2.9260430872440337,100.0,0.29,87.0,46.12482735,-3.2674524,6.08423326659545,158.32,-0.49,0.7,-0.22,159.79
-123.82,-123.03,-125.23,2.909884290099144,100.0,0.3,87.0,46.12477705,-3.2674242,6.08423326659545,158.09,0.93,0.29,0.69,159.31
-122.95,-122.18,-124.68,2.919638580083847,100.0,0.35,87.0,46.1247276,-3.2674056,6.025917931771851,158.6,0.95,-0.79,1.05,159.46
-123.35,-122.39,-125.25,2.938522002696991,100.0,0.37,87.5,46.1246766,-3.267385,5.967602596948253,159.47,0.13,-0.8,0.56,159.66
-124.64,-123.83,-126.23,2.9161107003688813,100.0,0.29,88.0,46.1246244,-3.267352,5.967602596948253,159.58,-1.75,-0.01,-0.77,159.95
-125.22,-124.46,-126.62,2.919243397116661,100.0,0.26,87.0,46.12459815,-3.267332,5.987041041889452,159.2,-1.68,0.73,-1.01,160.0
-124.79,-124.03,-126.77,2.9189154040813445,100.0,0.3,87.0,46.12454665,-3.2672944,6.025917931771851,158.29,0.31,0.71,-0.3,159.63
-123.94,-123.38,-125.3,2.926500568985939,100.0,0.32,89.0,46.12449715,-3.2672654,6.025917931771851,157.97,1.63,-0.22,0.44,159.31
-123.66,-122.88,-125.63,2.9230801212787627,100.0,0.36,88.0,46.12444845,-3.267241,5.967602596948253,158.24,1.37,-0.51,0.44,159.38
-124.04,-123.18,-125.81,2.943778589963913,100.0,0.37,86.5,46.1243982,-3.2672124,5.928725707065854,158.43,-0.31,-0.44,-0.01,160.05
-124.47,-123.75,-125.95,2.9220696794986725,100.0,0.29,87.0,46.1243723,-3.2671958,5.928725707065854,158.36,-1.16,0.51,-0.43,160.1
-124.53,-123.81,-125.96,2.920131970047951,100.0,0.31,88.0,46.12431965,-3.2671626,5.967602596948253,158.05,-0.46,0.7,-0.06,159.69
-123.87,-123.18,-125.38,2.945054053068161,100.0,0.32,88.5,46.1242689,-3.2671339,5.967602596948253,157.95,0.1,0.43,0.27,159.51
-123.63,-122.75,-125.3,2.9298067510128023,100.0,0.37,88.0,46.12421965,-3.2671112,5.948164152007053,158.32,0.43,-0.09,0.46,159.53
-123.75,-123.04,-125.68,2.9221757143735885,100.0,0.34,88.0,46.12417085,-3.2670863,5.889848817183455,158.72,-0.26,-0.34,0.19,159.79
-124.28,-123.31,-125.91,2.9203906631469727,100.0,0.3,87.5,46.12412095,-3.2670571,5.870410372242255,158.79,-0.57,-0.23,-0.11,159.91
-124.53,-123.93,-125.87,2.910344085097313,100.0,0.23,88.5,46.1240956,-3.2670401,5.870410372242255,158.67,-0.68,0.08,-0.45,160.12
-124.65,-123.92,-126.21,2.9217538261413574,100.0,0.29,87.0,46.1240441,-3.2670065,5.889848817183455,158.21,-0.29,0.43,-0.48,160.07
-124.57,-123.87,-126.04,2.9184332233667374,100.0,0.3,88.0,46.1239929,-3.2669747,5.909287262124654,158.01,0.04,0.47,-0.29,160.19
-124.31,-123.59,-126.2,2.925465074777603,100.0,0.33,89.0,46.1239193,-3.2669321,5.909287262124654,157.9,0.27,0.19,0.15,159.89
-124.0,-123.01,-125.52,2.9300339806079863,100.0,0.31,88.0,46.12389515,-3.2669194,5.870410372242255,157.96,0.33,-0.18,0.36,159.88
-123.57,-122.58,-124.86,2.9252776861190797,100.0,0.35,88.0,46.1238461,-3.2668945,5.831533482359856,158.26,0.15,-0.63,0.55,160.07
-123.97,-123.28,-125.23,2.9253104186058043,100.0,0.29,88.0,46.1238207,-3.2668804,5.831533482359856,158.38,-0.66,-0.28,0.04,160.68
-124.63,-123.96,-126.0,2.935198029279709,100.0,0.25,87.5,46.1237685,-3.266848,5.850971927301056,158.32,-0.92,0.81,-0.48,160.71
-124.43,-123.49,-125.89,2.9226821011304853,100.0,0.25,88.0,46.12371685,-3.2668188,5.870410372242255,158.14,0.16,0.68,0.01,160.0
-123.78,-122.78,-125.35,2.9212865126132965,100.0,0.38,86.0,46.12366785,-3.2667957,5.870410372242255,158.47,0.45,-0.36,0.44,159.84
-123.78,-122.81,-126.27,2.9063083934783935,100.0,0.3,85.5,46.1236437,-3.2667844,5.831533482359856,158.7,0.03,-0.48,0.23,159.99
-124.39,-123.58,-126.71,2.9189942520856857,100.0,0.3,89.0,46.12359515,-3.2667568,5.7926565924774565,158.95,-1.07,-0.3,-0.34,160.6
-124.77,-124.03,-125.78,2.9315360057353974,100.0,0.22,87.0,46.1235449,-3.2667233,5.812095037418657,158.59,-0.89,0.42,-0.65,160.65
-124.85,-124.22,-126.82,2.92738533616066,100.0,0.26,87.5,46.12349455,-3.266689,5.831533482359856,158.11,0.14,0.35,-0.22,160.37
-124.13,-123.26,-125.54,2.9092910933494567,100.0,0.29,88.0,46.12344435,-3.2666608,5.831533482359856,157.89,0.62,0.09,0.19,160.22
-123.93,-122.79,-125.34,2.939626966714859,100.0,0.29,88.5,46.12341915,-3.2666489,5.831533482359856,158.04,0.64,0.08,0.25,160.17
-124.25,-123.54,-125.89,2.916824399232864,100.0,0.32,87.5,46.12336945,-3.2666236,5.812095037418657,158.48,-0.61,0.06,-0.07,160.37
-124.3,-123.68,-125.43,2.917799298763275,100.0,0.29,87.5,46.1233204,-3.2665943,5.812095037418657,158.47,-0.79,0.28,0.08,160.37
-123.95,-123.09,-125.39,2.917690805196762,100.0,0.28,88.5,46.1232711,-3.2665677,5.7926565924774565,158.42,-0.38,0.1,0.28,160.27
-123.9,-122.86,-125.63,2.9467162573337555,100.0,0.4,86.5,46.12322185,-3.266542,5.773218147536257,158.67,-0.03,-0.22,0.22,160.22
-124.21,-123.33,-125.71,2.9391534292697905,100.0,0.27,88.5,46.123197,-3.2665285,5.773218147536257,158.74,-0.36,0.03,-0.13,160.44
-124.45,-123.67,-125.93,2.9317764616012574,100.0,0.34,87.5,46.12314625,-3.2665009,5.773218147536257,158.82,-0.86,0.21,-0.44,160.59
-124.79,-123.73,-126.51,2.941853048801422,100.0,0.32,89.0,46.12309625,-3.2664696,5.7926565924774565,158.74,-1.01,0.18,-0.52,160.7
-124.74,-123.4,-126.04,2.92802352309227,100.0,0.25,86.5,46.1230474,-3.2664369,5.7926565924774565,158.31,-0.4,0.34,-0.42,160.5
-124.46,-123.9,-126.1,2.9396244424581526,100.0,0.29,88.5,46.12299945,-3.2664059,5.7926565924774565,157.93,0.32,0.01,0.07,160.42
-123.86,-123.25,-125.17,2.921701765656471,100.0,0.21,87.5,46.1229752,-3.2663927,5.773218147536257,157.86,0.48,-0.05,0.34,160.76
-124.23,-123.54,-125.81,2.918328205347061,100.0,0.26,87.5,46.12292515,-3.2663685,5.753779702595057,158.18,0.26,0.18,0.1,160.73
-124.34,-123.59,-125.71,2.9222066509723663,100.0,0.27,87.0,46.12287525,-3.2663422,5.753779702595057,158.51,-0.63,-0.01,-0.01,160.75
-124.09,-122.94,-125.47,2.9338808810710906,100.0,0.23,88.5,46.12282545,-3.2663137,5.753779702595057,158.58,-1.05,-0.06,0.13,160.89
-124.32,-123.43,-125.43,2.9122277688980103,100.0,0.2,89.0,46.12277555,-3.2662842,5.753779702595057,158.44,-0.41,0.56,-0.07,160.98
-124.21,-123.55,-126.01,2.918784968852997,100.0,0.26,87.5,46.1227256,-3.2662604,5.753779702595057,158.58,0.2,0.26,0.18,160.93
-123.98,-123.12,-125.56,2.9289656722545625,100.0,0.38,88.5,46.122701,-3.2662499,5.753779702595057,158.86,0.02,-0.18,0.2,160.85
-124.43,-123.61,-125.98,2.941638044118881,100.0,0.27,88.0,46.12265285,-3.2662239,5.734341257653858,159.24,-0.98,-0.33,-0.34,160.93
-124.97,-124.43,-126.33,2.938959147930145,100.0,0.18,89.5,46.1226041,-3.2661914,5.714902812712658,158.95,-1.29,0.1,-0.66,161.13
-124.86,-124.35,-126.46,2.9212239384651184,100.0,0.24,88.0,46.12255445,-3.2661579,5.734341257653858,158.36,-0.31,0.03,-0.26,161.34
-124.5,-123.82,-125.68,2.9302955329418183,100.0,0.2,87.5,46.12250365,-3.2661279,5.753779702595057,158.13,0.24,0.12,-0.12,161.42
-124.55,-123.95,-126.2,2.907734122276306,100.0,0.2,89.5,46.1224783,-3.2661138,5.773218147536257,158.16,0.67,0.6,-0.15,161.23
-124.23,-123.59,-125.38,2.9268735098838805,100.0,0.26,88.5,46.1224284,-3.2660883,5.773218147536257,158.29,0.47,0.36,0.28,160.92
-123.83,-123.31,-124.84,2.9466319835186003,100.0,0.21,89.5,46.1223805,-3.2660659,5.753779702595057,158.72,-0.08,-0.16,0.48,160.71
-123.84,-123.3,-125.27,2.9249112927913665,100.0,0.26,87.0,46.1223327,-3.2660436,5.714902812712658,159.09,-0.35,-0.37,0.46,160.76
-123.94,-122.69,-125.56,2.9258471179008483,100.0,0.29,87.0,46.122308,-3.2660311,5.695464367771459,159.26,-0.96,-0.35,0.27,161.23
-124.37,-123.7,-125.96,2.9275036358833315,100.0,0.22,88.0,46.1222569,-3.2660053,5.695464367771459,159.42,-1.07,0.44,-0.23,161.48
-124.74,-124.03,-126.09,2.918523814678192,100.0,0.25,87.5,46.12220535,-3.2659781,5.714902812712658,159.55,-0.67,0.57,-0.46,160.95
-124.68,-123.74,-126.3,2.927906178236008,100.0,0.29,88.5,46.12215675,-3.2659499,5.734341257653858,159.51,-0.17,-0.19,-0.16,160.91
-124.46,-123.74,-126.16,2.9343706297874452,100.0,0.29,88.5,46.122109,-3.2659221,5.714902812712658,159.29,0.06,-0.21,-0.16,160.99
-124.77,-124.13,-126.1,2.9386922478675843,100.0,0.27,88.0,46.12208465,-3.2659081,5.695464367771459,159.24,0.19,-0.03,-0.42,161.15
-124.88,-123.74,-126.74,2.9375715243816374,100.0,0.42,89.0,46.1220355,-3.2658783,5.695464367771459,159.1,-0.2,-0.13,-0.38,161.27
-124.74,-123.94,-126.31,2.927060627937317,100.0,0.29,87.0,46.12198545,-3.2658462,5.714902812712658,158.74,-0.33,0.31,-0.12,161.37
-124.54,-123.78,-126.51,2.9302749073505403,100.0,0.38,89.5,46.12193455,-3.2658166,5.753779702595057,158.44,-0.05,0.62,-0.0,161.43
-124.17,-123.44,-125.87,2.9242896568775176,100.0,0.33,88.0,46.1218844,-3.2657935,5.753779702595057,158.71,0.45,0.58,0.35,161.11
-123.95,-123.35,-125.52,2.9195562916994096,100.0,0.25,88.5,46.1218365,-3.2657741,5.714902812712658,159.29,0.15,-0.01,0.59,160.77
-123.71,-122.65,-125.23,2.92411625623703,100.0,0.36,89.5,46.12181285,-3.2657646,5.695464367771459,159.59,-0.45,-0.45,0.58,160.86
-123.88,-123.17,-125.86,2.9343291360139845,100.0,0.25,88.0,46.12176435,-3.2657441,5.65658747788906,160.12,-0.77,-0.55,0.43,161.04
-124.58,-123.79,-126.24,2.9389111012220384,100.0,0.29,87.5,46.12171345,-3.2657177,5.65658747788906,160.38,-1.37,0.0,-0.4,161.42
-125.43,-124.71,-127.3,2.9179614651203156,100.0,0.25,87.0,46.12166265,-3.2656856,5.695464367771459,160.06,-1.14,0.78,-1.08,161.22
-125.3,-124.69,-126.53,2.9404203325510023,100.0,0.24,87.0,46.12161425,-3.2656538,5.714902812712658,159.49,-0.68,0.65,-0.91,160.99
-124.51,-123.79,-125.91,2.9282941854000093,100.0,0.28,89.0,46.1215907,-3.2656394,5.714902812712658,159.26,0.33,-0.39,-0.01,160.79
-124.33,-123.63,-125.99,2.9266145026683805,100.0,0.29,88.5,46.1215417,-3.2656125,5.695464367771459,159.12,0.56,-0.21,0.09,161.09
-125.05,-124.3,-126.58,2.910858978033066,100.0,0.28,88.0,46.12149095,-3.2655845,5.695464367771459,159.18,0.14,0.52,-0.55,160.96
-125.01,-124.02,-126.65,2.926090372800827,100.0,0.28,88.5,46.1214416,-3.2655541,5.714902812712658,158.98,-0.16,0.32,-0.19,160.69
-124.19,-123.21,-125.67,2.923973487019539,100.0,0.29,89.0,46.12139265,-3.2655286,5.714902812712658,158.84,0.29,0.11,0.7,160.67
-123.71,-122.81,-125.88,2.9267083632946016,100.0,0.37,87.0,46.121368,-3.2655182,5.714902812712658,159.01,0.37,0.11,0.8,160.73
-124.03,-123.02,-125.85,2.938748403787613,100.0,0.36,88.0,46.12131865,-3.265498,5.695464367771459,159.63,-0.38,-0.05,0.35,160.67
-124.37,-123.61,-126.0,2.9346448469161985,100.0,0.36,88.0,46.12126995,-3.265474,5.676025922830259,159.98,-1.02,-0.04,0.03,160.48
-124.42,-123.53,-126.04,2.930994460582733,100.0,0.36,87.5,46.12122025,-3.2654491,5.65658747788906,160.06,-0.6,0.13,-0.1,160.57
-124.75,-123.83,-126.87,2.9372729790210723,100.0,0.34,88.5,46.12117075,-3.265422,5.676025922830259,160.11,-0.37,0.26,-0.29,160.53
-124.94,-124.24,-126.3,2.9190731191635133,100.0,0.23,87.5,46.12114645,-3.2654076,5.676025922830259,160.01,-0.18,0.18,-0.45,160.37
-124.91,-124.22,-126.5,2.908951198458672,100.0,0.29,87.5,46.12109845,-3.265379,5.676025922830259,159.71,-0.2,-0.22,-0.3,160.34
-124.85,-124.14,-126.56,2.943928210735321,100.0,0.37,88.5,46.12102535,-3.2653318,5.676025922830259,159.21,-0.57,-0.45,-0.41,160.7
-125.27,-124.66,-126.5,2.928245047330856,100.0,0.21,87.0,46.12100025,-3.2653134,5.676025922830259,158.89,-0.71,-0.02,-0.62,160.82
-125.31,-124.72,-126.54,2.9310094702243803,100.0,0.24,89.0,46.1209495,-3.2652796,5.734341257653858,158.2,-0.09,0.9,-0.46,160.7
-124.48,-123.92,-126.11,2.9069857680797577,100.0,0.28,86.5,46.12092455,-3.2652663,5.734341257653858,158.09,1.07,0.57,0.48,160.01
-123.66,-123.03,-125.23,2.924459996819496,100.0,0.33,89.0,46.1208762,-3.2652459,5.734341257653858,158.49,0.9,-0.19,1.02,159.87
-123.68,-122.88,-125.63,2.9267300939559937,100.0,0.33,87.0,46.120828,-3.265229,5.676025922830259,159.3,-0.3,-0.19,0.49,159.9
-124.37,-123.53,-126.98,2.9275278383493424,100.0,0.39,86.5,46.12077965,-3.2652069,5.63714903294786,160.0,-1.24,-0.4,0.18,160.16
-124.67,-124.07,-126.55,2.9232347226142883,100.0,0.22,88.5,46.12073025,-3.2651765,5.63714903294786,159.84,-2.1,-0.22,-0.22,160.59
-125.06,-124.25,-126.22,2.916096453666687,100.0,0.27,86.5,46.120705,-3.2651601,5.65658747788906,159.6,-1.08,0.76,-0.62,160.29
-125.21,-124.46,-126.78,2.931460102796555,100.0,0.35,88.5,46.1206552,-3.265129,5.695464367771459,159.14,0.42,0.44,-0.38,159.84
-124.68,-123.88,-126.39,2.915180230140686,100.0,0.32,87.0,46.1206077,-3.265102,5.695464367771459,158.99,0.71,-0.13,-0.07,159.85
-124.63,-123.68,-126.4,2.9329172599315645,100.0,0.38,88.0,46.1205602,-3.2650755,5.65658747788906,158.98,0.45,-0.28,-0.05,160.03
-125.02,-124.19,-127.3,2.9283917701244353,100.0,0.3,87.5,46.12051165,-3.2650455,5.65658747788906,158.87,-0.33,-0.02,-0.42,160.18
-125.11,-124.4,-126.75,2.9302914655208587,100.0,0.27,88.5,46.1204873,-3.2650291,5.65658747788906,158.68,-0.72,-0.14,-0.34,160.22
-124.92,-124.06,-126.84,2.9299130702018736,100.0,0.34,87.0,46.12043795,-3.2649951,5.676025922830259,158.16,-0.63,-0.07,-0.19,160.36
-124.65,-123.94,-126.94,2.916036227941513,100.0,0.36,87.5,46.1203866,-3.2649643,5.714902812712658,157.81,-0.1,0.54,0.1,160.43
-124.51,-123.73,-126.28,2.9233757174015045,100.0,0.31,87.5,46.12033555,-3.2649398,5.734341257653858,158.07,0.16,0.87,0.17,160.26
-124.21,-123.44,-125.9,2.918431341648102,100.0,0.31,88.5,46.1202881,-3.2649187,5.714902812712658,158.61,0.3,0.3,0.58,159.57
-123.71,-123.13,-125.23,2.9334809148311614,100.0,0.33,88.0,46.1202424,-3.2648999,5.65658747788906,159.16,0.11,-0.59,0.88,159.58
-123.91,-123.16,-125.5,2.9224944245815276,100.0,0.36,88.0,46.12021905,-3.2648905,5.617710588006661,159.47,-0.26,-0.75,0.58,159.74
-124.99,-124.28,-126.71,2.939179744720459,100.0,0.33,89.0,46.1201707,-3.2648639,5.598272143065461,159.85,-1.8,-0.69,-0.55,160.38
-125.8,-125.15,-127.1,2.9020260137319567,100.0,0.24,89.0,46.1201202,-3.2648254,5.617710588006661,159.16,-2.19,0.49,-1.22,160.67
-125.79,-125.24,-127.19,2.9375398683547975,100.0,0.27,89.5,46.12006875,-3.2647877,5.695464367771459,158.18,-0.41,1.1,-0.8,160.06
-124.98,-124.33,-126.63,2.9359989774227144,100.0,0.29,88.0,46.1200203,-3.2647579,5.734341257653858,157.76,1.52,0.28,0.19,159.48
-124.22,-123.41,-126.05,2.9180664253234863,100.0,0.35,88.0,46.1199736,-3.2647358,5.695464367771459,158.04,1.79,-0.13,0.46,159.51
-124.39,-123.6,-126.07,2.932899225950241,100.0,0.35,87.5,46.1199501,-3.2647246,5.676025922830259,158.31,0.41,-0.66,0.28,159.85
